title,date,rating,userName,isEdited,review,app_name,app_id,developerResponse
App does not work,2012-05-23 16:24:07,1,DNMSantos,False,App does not work. It hangs and automatically shuts down,gcash,520020791,
USELESS,2015-03-26 09:09:10,1,fatimamona,False,Doesnt work on iPad. You should update the app and find a way to make it easy for us to log in.,gcash,520020791,
Crash and says to be kyc'ed,2016-03-19 01:39:44,1,Lyrad2222222,False,Keep on crashing and cannot even cash in die to kyc even if u already do so,gcash,520020791,
App isnt working,2013-08-06 09:58:32,1,yelrose19,False,App isnt working. Reported the problem with gcash hotline and after one week still no response! Shame!,gcash,520020791,
Prob with the apps,2017-04-27 03:57:25,1,fluehunter,False,"I cannot continue with my transaction using Gcash since the application will close, ....",gcash,520020791,
Crashing,2016-01-31 12:59:59,1,Junokulit,False,"No matter how many times I tried putting my pin, it crashes. Lahat na lang sa globe bulok. Please fix",gcash,520020791,
Cant click the send button.,2015-01-10 03:19:08,3,Rainierok,False,Inde maclick send button pag maglog in kelangan ko pa burahin at download ulit para magamit ko yun app,gcash,520020791,
Crappy app,2017-07-23 12:02:35,1,Gegel1984,False,"Kung pwede lang negative star ang ibigay! I would be glad to give you a negative five! Error , cannot load page, hindi makalog-in, at twice ako na-charge sa paglink ng paypal !",gcash,520020791,
crashing,2015-09-09 04:39:27,1,Either24,False,Please fix. It's crashing at start up. I can't use it.,gcash,520020791,
Always error😖,2014-08-13 08:17:14,1,saging416,False,"Everytime i log in, its always error",gcash,520020791,
Can't login.,2013-05-16 03:00:31,1,onetwotryn,False,I can't login thru this app but I can access my account fine thru *143#. Pls fix.,gcash,520020791,
Use PAYMAYA,2017-08-23 12:44:15,1,GlobePH,False,App said that my GCash Wallet is locked. I followed the steps in their SMS to call 2882. There is no option to speak with an operator. Globe never fails to be incompetent.,gcash,520020791,
Crash,2017-04-03 11:21:26,1,PDS_RNMD,False,Cant buy load. Fix your app!,gcash,520020791,
Cash in,2016-12-12 17:23:22,1,Jmgtr19,False,Can't cash in through prepaid load using the gcash app. Please fix it.,gcash,520020791,
Globe is the best,2015-09-03 23:35:04,5,Jobert Jambalaya,False,Globe gives the best services ever!!!!,gcash,520020791,
Disappointing,2015-02-08 03:13:50,1,I super love this app,False,Every time I click the Gcash American Virtual Play it instantly closes. Please fix.,gcash,520020791,
It's not opening!,2014-11-13 18:37:31,1,Vincent Pelé,False,"It's not opening. I mean, it shows ""GCash"" in the middle then ""Globe Logo"" below. Then it goes back to the menu. Why. :(",gcash,520020791,
Crahes when I need to pay,2016-08-06 14:07:23,1,M a W,False,The app crashes everytime I choose a payee,gcash,520020791,
SSS can't reload,2016-06-25 08:07:20,2,Kuneru69,False,i can't reload my  SSS contribution since  i upgraded d App.,gcash,520020791,
Error,2016-05-08 21:53:16,1,mythixz,False,I like the idea of converting prepaid load to gcash.. but it says Error often..,gcash,520020791,
Bug on iOS 7.0.3?,2013-10-23 05:49:53,1,xodbox1,False,"Just updated to new iOS and this app didn't work. 

Bug?",gcash,520020791,
Doesn't work on iPod Touch,2013-02-04 08:27:02,1,kix0502,False,The app needs to send text messages....,gcash,520020791,
You don't deserve 1 star,2015-05-30 17:22:15,1,FORDCLIFF,False,Keeps on crashing.,gcash,520020791,
Login Error,2014-10-02 15:15:01,1,Kesiah08,False,"It's hard to login, it always said ""Error"". Err! Globe fix this or else this is a very useless APP! >.<",gcash,520020791,
It doesnt work,2013-01-05 10:05:10,1,Pau2317,False,How can i use this if doesnt work ! I enter my pin then it says unabla to process please call 2887 bla bla ! 😡,gcash,520020791,
GCash,2013-04-01 23:01:27,1,Laniea29,False,"As per app description, compatible with iPod touch 4th gen but I can't even sign in.",gcash,520020791,
Government payments,2016-01-01 16:42:56,3,erczzone,False,Pag-IBIG payments (housing loan and mp2) should be added in this app. As well as SSS PESO fund contribution,gcash,520020791,
Application Closes When Clicking Profile Icon,2017-03-31 07:12:03,2,Ciara Valerie,False,LOL.,gcash,520020791,
GCash App,2016-06-13 13:08:26,1,jvespiritu,False,Kindly fix your App. This is my first time to download the App but it is not working. It opens but closes afterwards.,gcash,520020791,
Not working,2015-01-26 08:41:18,1,Telleydomszi,False,A very stupid app... Literally it does not work at all..... Plus the 15% charge rate using prepaid to gcash bs!,gcash,520020791,
doesn't work,2014-12-07 03:40:33,1,klair13,False,Not working,gcash,520020791,
Doesn't open on ip4,2016-07-02 03:25:37,1,Filipino Gcash crashed,False,Please update your app to work with ip4. Thank you,gcash,520020791,
iPhone 5,2013-07-15 15:16:52,1,afrozenminute,False,Please update it to support iPhone 5 screen size,gcash,520020791,
doesnt work at all,2015-07-02 13:58:39,1,kikekok,False,"dl-ed this earlier then tried to create an amex accnt, all i get is 'try again later'. tried it several times, same result. then i tried to log in my old gcash accnt, keeps on crashing.",gcash,520020791,
Unable to login using iPod touch,2014-01-21 02:22:12,1,gmgenove,False,Unable to login using iPod touch,gcash,520020791,
Good work,2017-04-01 13:21:25,5,Panthum,False,It nice,gcash,520020791,
Please fix this!,2017-04-15 12:03:50,1,chalbahe_tsuplado,False,I cannot proceed after authentication.,gcash,520020791,
Crash... 👎🏼,2017-03-31 05:25:25,1,anthonypm,False,"Not working app after new/ latest update..
Pls pls pls fix.!!",gcash,520020791,
FAIL!!,2013-05-05 08:19:56,1,Make it hd!,False,This app won't even let me sign in! Useless! Pls fix the bugs!,gcash,520020791,
FIX THIS ASAP!!,2016-05-18 09:16:55,1,xCoupDeGrace,False,Always crash if i convert my prepaid load to Gcash im really disappointed. :/,gcash,520020791,
NOT THAT GOOD,2016-12-05 05:38:08,1,Jarody21,False,Nice but sometimes app crashes in the middle of buying load😞😞,gcash,520020791,
Prepaid load to gcash not working! Please FIX it!,2015-12-27 15:28:02,1,Ughnoying,False,Only good at first. Bad service.,gcash,520020791,
Logging issues,2014-10-14 04:36:59,1,Sam0313,False,I cant log in!!! Pls fix,gcash,520020791,
STUPID ADVERTISMENT COVERS ALL TRANSACTIONS,2013-08-06 09:57:43,1,kitkatchan,False,The update now has an advertisement ON TOP OF THE TRANSACTIONS!!! How can you possible do anything with this app?! YOU CAN'T TURN OFF THE ADVERTISEMENT!!! THIS APP IS NOW USELESS!,gcash,520020791,
😔😔,2017-04-03 19:19:09,1,SomberAtom,False,Please bring back load to gcash,gcash,520020791,
update this please,2016-10-07 00:53:46,1,Jygs jyggie,False,Version 3,gcash,520020791,
Mish,2015-03-23 13:18:40,2,Mish Co,False,App always shuts down on iphone4 :(,gcash,520020791,
Not working,2016-04-08 09:09:19,1,DMainMan,False,It is not working in iphone 5,gcash,520020791,
Fix,2016-07-21 16:01:49,1,Kvufysousts,False,Please fix your app,gcash,520020791,
Bring back Load to Gcash please,2017-07-24 10:14:33,1,Heyitsvavan,False,Please,gcash,520020791,
Crap,2013-08-07 00:45:03,1,Heisenberg38,False,Updated the app full of bugs .......,gcash,520020791,
Anyare???,2017-04-01 05:14:38,1,I.Dawn,False,"Not working after update tsk tsk

Please fix asap",gcash,520020791,
No Prepaid Load to GCash conversion?,2017-08-04 12:30:54,2,Faith627,False,What a bummer :(,gcash,520020791,
very good👍👍👍,2019-12-26 17:18:46,5,ansano casidar,False,i like this apps.,gcash,520020791,
Badly need to use Gcash,2017-04-03 03:52:45,1,Mbarce32,False,I cant proceed after authentication 😭😭😭,gcash,520020791,
Gcash,2016-06-06 02:55:09,5,Markoloco14,False,Thanks for This App Globe,gcash,520020791,
Auto exit,2015-09-07 07:05:37,2,Jake TanCinco,False,Pls fix it simula ng nag update pag nag lologin aq  nag aauto exit ung app.,gcash,520020791,
system support very bad,2014-09-01 00:34:05,1,georgetiu,False,it does not work half of the time,gcash,520020791,
change your app developer,2014-09-30 11:45:41,1,Ikaruzzzz,False,please do it. it will help a lot improving this app,gcash,520020791,
TERRIBLE SERVICE!,2016-04-20 07:06:28,1,JensV76852,False,"As usual TERRIBLE SERVICE! Your load to GCASH service is screwing my transactions!
PLEASE FIX!",gcash,520020791,
ERROR!,2015-09-23 11:13:46,1,june22hilario,False,Globe please try to update this app.,gcash,520020791,
Prepaid load to GCash,2017-07-16 03:56:53,1,Waray klaro,False,Please being back the prepaid load to GCASH.. I AM BEGGING YOU!! 🙏🏼,gcash,520020791,
App Authentication,2017-04-01 22:46:43,1,johnkurtkhinlee,False,Why can't I proceed with the authentication?,gcash,520020791,
Great App!,2017-04-27 04:07:31,5,GregJose,False,Nice UI,gcash,520020791,
G,2017-04-03 02:07:54,1,Lacquer12,False,Bring back load to gcash,gcash,520020791,
error!,2015-09-13 17:01:48,1,zpgmariano,False,hi gcash pls fix ur app i cannot use it for my gcash transaction. its always crash.. its very inconvenience..,gcash,520020791,
3 Stars,2021-06-02 03:08:26,3,tintintorres,False,3 stars dahil kailangang laging updated! Napupuno na po phone ko opo 🙂 Kahit papaano nakakatulong naman siya pero yun lang nakakainis ang palaging update 😀,gcash,520020791,
error got 410,2016-04-24 20:39:39,1,misslookstokill,False,trying to convert load into gcash but fails. tsk useless,gcash,520020791,
not compatible with myphone rio fun :(,2014-08-17 15:44:11,2,ak3n1987,False,i can't download gcash app on myphone. it says not compatible with myphone rio fun :(,gcash,520020791,
Crap,2016-04-26 23:13:06,1,Altheeeenu,False,Waste of money. Useless app. U.s.e.l.e.s.s,gcash,520020791,
UnFuckingReliable,2016-04-19 07:26:07,1,Me.enzo2016,False,"Di maasahan, maiinis ka lang. Death by a thousand cuts ang experience",gcash,520020791,
Pag ibig housing loan,2017-07-13 06:16:19,1,Bastian & Nikki,False,Hindi makapagbayad sa pag ibig housing loan! Biller doesn't exist.!!,gcash,520020791,
Please Fix,2016-05-30 11:59:07,1,Asdfgwen,False,Hindi bumubukas ang gcash app niyo.,gcash,520020791,
crap,2012-05-24 22:42:46,1,Jocylfroot,False,it doesnt work!!!! piece of crap app,gcash,520020791,
Bad App,2015-06-11 05:45:24,1,cs631oflu,False,Cannot be used for Globe BanKo eh partner din naman ng GCash,gcash,520020791,
GCrash!!!!,2015-08-07 16:46:30,1,Chucky & Putz,False,Your GCash app is GCrashing!!!! 100% useless!!!!,gcash,520020791,
CANT CONVERT MY LOAD TO MY GCASH,2016-03-31 04:49:15,1,Ejgavi,False,"IT CRASHES WHEN I CASH IN TO CONVERT MY LOAD TO MY GCASH WALLET AND IF IM LUCKY TO CASH IN IT WILL SEND A MESSAGE ""SORRY, THIS TRANSACTION IS NOT ALLOWED""",gcash,520020791,
FIX,2017-04-06 10:29:04,1,bryllemon,False,FIX,gcash,520020791,
Gcash,2014-12-06 03:10:33,5,kendi36,False,👍👍👍👍👍,gcash,520020791,
GCASH BULOK,2016-05-28 08:06:17,1,Daniloboysotto,False,BULOK ANG GCASH SA WEBSITE NYO PATI TONG GCASH APP NYO BULOK,gcash,520020791,
👎👎👎,2016-07-22 05:03:25,1,Poor annoyingggg,False,👎👎👎,gcash,520020791,
tangina,2021-06-07 04:34:13,1,bobonggcash,False,apaka bagal niyo nga putanginaniyo,gcash,520020791,
disappointed,2021-06-05 08:33:23,1,yhamocampo2021,False,scam,gcash,520020791,
Bulok,2021-06-03 09:09:19,1,Ganayev,False,Kagaya ng serbisyo ninyo--bulok. Magaling lang kayo sa pagkabig sa pera namin mga putangina ninyo. Sumpain kayong lahat.,gcash,520020791,
CANT OPEN,2021-06-02 05:24:18,1,JIREHFAITHPARAGOSO,False,di ko ma buksan yung gcash ko ngayon sa bagong update,gcash,520020791,
Swapang,2021-05-27 05:33:12,1,Curt0418,False,Nung una ok! Pero naging swapang na din lahat my kaltas na porket pumatok. Wag na sana to tangkilikin ng tao lipat tayo sa paymaya! Mas maganda pa dun,gcash,520020791,
Ayusin niyo naman poh,2021-04-06 13:15:22,3,ayusin niyo na poh,False,gcash baka naman paki ayos🙏🙏,gcash,520020791,
