userName,rating,title,review,date,isEdited,app_name,app_id,developerResponse
DNMSantos,1,App does not work,App does not work. It hangs and automatically shuts down,2012-05-23 16:24:07,False,gcash,520020791,
fatimamona,1,USELESS,Doesnt work on iPad. You should update the app and find a way to make it easy for us to log in.,2015-03-26 09:09:10,False,gcash,520020791,
Lyrad2222222,1,Crash and says to be kyc'ed,Keep on crashing and cannot even cash in die to kyc even if u already do so,2016-03-19 01:39:44,False,gcash,520020791,
yelrose19,1,App isnt working,App isnt working. Reported the problem with gcash hotline and after one week still no response! Shame!,2013-08-06 09:58:32,False,gcash,520020791,
Rainierok,3,Cant click the send button.,Inde maclick send button pag maglog in kelangan ko pa burahin at download ulit para magamit ko yun app,2015-01-10 03:19:08,False,gcash,520020791,
fluehunter,1,Prob with the apps,"I cannot continue with my transaction using Gcash since the application will close, ....",2017-04-27 03:57:25,False,gcash,520020791,
Fix and update,2,Keep Crashing,Hassle mag Cash-in from Load to Gcash. Please fix this,2016-05-12 09:42:04,False,gcash,520020791,
Junokulit,1,Crashing,"No matter how many times I tried putting my pin, it crashes. Lahat na lang sa globe bulok. Please fix",2016-01-31 12:59:59,False,gcash,520020791,
Gegel1984,1,Crappy app,"Kung pwede lang negative star ang ibigay! I would be glad to give you a negative five! Error , cannot load page, hindi makalog-in, at twice ako na-charge sa paglink ng paypal !",2017-07-23 12:02:35,False,gcash,520020791,
Either24,1,crashing,Please fix. It's crashing at start up. I can't use it.,2015-09-09 04:39:27,False,gcash,520020791,
saging416,1,Always error😖,"Everytime i log in, its always error",2014-08-13 08:17:14,False,gcash,520020791,
onetwotryn,1,Can't login.,I can't login thru this app but I can access my account fine thru *143#. Pls fix.,2013-05-16 03:00:31,False,gcash,520020791,
GlobePH,1,Use PAYMAYA,App said that my GCash Wallet is locked. I followed the steps in their SMS to call 2882. There is no option to speak with an operator. Globe never fails to be incompetent.,2017-08-23 12:44:15,False,gcash,520020791,
PDS_RNMD,1,Crash,Cant buy load. Fix your app!,2017-04-03 11:21:26,False,gcash,520020791,
Jmgtr19,1,Cash in,Can't cash in through prepaid load using the gcash app. Please fix it.,2016-12-12 17:23:22,False,gcash,520020791,
Jobert Jambalaya,5,Globe is the best,Globe gives the best services ever!!!!,2015-09-03 23:35:04,False,gcash,520020791,
I super love this app,1,Disappointing,Every time I click the Gcash American Virtual Play it instantly closes. Please fix.,2015-02-08 03:13:50,False,gcash,520020791,
Vincent Pelé,1,It's not opening!,"It's not opening. I mean, it shows ""GCash"" in the middle then ""Globe Logo"" below. Then it goes back to the menu. Why. :(",2014-11-13 18:37:31,False,gcash,520020791,
M a W,1,Crahes when I need to pay,The app crashes everytime I choose a payee,2016-08-06 14:07:23,False,gcash,520020791,
Kuneru69,2,SSS can't reload,i can't reload my  SSS contribution since  i upgraded d App.,2016-06-25 08:07:20,False,gcash,520020791,
mythixz,1,Error,I like the idea of converting prepaid load to gcash.. but it says Error often..,2016-05-08 21:53:16,False,gcash,520020791,
xodbox1,1,Bug on iOS 7.0.3?,"Just updated to new iOS and this app didn't work. 

Bug?",2013-10-23 05:49:53,False,gcash,520020791,
kix0502,1,Doesn't work on iPod Touch,The app needs to send text messages....,2013-02-04 08:27:02,False,gcash,520020791,
FORDCLIFF,1,You don't deserve 1 star,Keeps on crashing.,2015-05-30 17:22:15,False,gcash,520020791,
erczzone,3,Government payments,Pag-IBIG payments (housing loan and mp2) should be added in this app. As well as SSS PESO fund contribution,2016-01-01 16:42:56,False,gcash,520020791,
Kesiah08,1,Login Error,"It's hard to login, it always said ""Error"". Err! Globe fix this or else this is a very useless APP! >.<",2014-10-02 15:15:01,False,gcash,520020791,
Pau2317,1,It doesnt work,How can i use this if doesnt work ! I enter my pin then it says unabla to process please call 2887 bla bla ! 😡,2013-01-05 10:05:10,False,gcash,520020791,
Laniea29,1,GCash,"As per app description, compatible with iPod touch 4th gen but I can't even sign in.",2013-04-01 23:01:27,False,gcash,520020791,
Ciara Valerie,2,Application Closes When Clicking Profile Icon,LOL.,2017-03-31 07:12:03,False,gcash,520020791,
jvespiritu,1,GCash App,Kindly fix your App. This is my first time to download the App but it is not working. It opens but closes afterwards.,2016-06-13 13:08:26,False,gcash,520020791,
Telleydomszi,1,Not working,A very stupid app... Literally it does not work at all..... Plus the 15% charge rate using prepaid to gcash bs!,2015-01-26 08:41:18,False,gcash,520020791,
klair13,1,doesn't work,Not working,2014-12-07 03:40:33,False,gcash,520020791,
Filipino Gcash crashed,1,Doesn't open on ip4,Please update your app to work with ip4. Thank you,2016-07-02 03:25:37,False,gcash,520020791,
afrozenminute,1,iPhone 5,Please update it to support iPhone 5 screen size,2013-07-15 15:16:52,False,gcash,520020791,
kikekok,1,doesnt work at all,"dl-ed this earlier then tried to create an amex accnt, all i get is 'try again later'. tried it several times, same result. then i tried to log in my old gcash accnt, keeps on crashing.",2015-07-02 13:58:39,False,gcash,520020791,
gmgenove,1,Unable to login using iPod touch,Unable to login using iPod touch,2014-01-21 02:22:12,False,gcash,520020791,
Panthum,5,Good work,It nice,2017-04-01 13:21:25,False,gcash,520020791,
chalbahe_tsuplado,1,Please fix this!,I cannot proceed after authentication.,2017-04-15 12:03:50,False,gcash,520020791,
anthonypm,1,Crash... 👎🏼,"Not working app after new/ latest update..
Pls pls pls fix.!!",2017-03-31 05:25:25,False,gcash,520020791,
Make it hd!,1,FAIL!!,This app won't even let me sign in! Useless! Pls fix the bugs!,2013-05-05 08:19:56,False,gcash,520020791,
xCoupDeGrace,1,FIX THIS ASAP!!,Always crash if i convert my prepaid load to Gcash im really disappointed. :/,2016-05-18 09:16:55,False,gcash,520020791,
Jarody21,1,NOT THAT GOOD,Nice but sometimes app crashes in the middle of buying load😞😞,2016-12-05 05:38:08,False,gcash,520020791,
Ughnoying,1,Prepaid load to gcash not working! Please FIX it!,Only good at first. Bad service.,2015-12-27 15:28:02,False,gcash,520020791,
Sam0313,1,Logging issues,I cant log in!!! Pls fix,2014-10-14 04:36:59,False,gcash,520020791,
Mish Co,2,Mish,App always shuts down on iphone4 :(,2015-03-23 13:18:40,False,gcash,520020791,
kitkatchan,1,STUPID ADVERTISMENT COVERS ALL TRANSACTIONS,The update now has an advertisement ON TOP OF THE TRANSACTIONS!!! How can you possible do anything with this app?! YOU CAN'T TURN OFF THE ADVERTISEMENT!!! THIS APP IS NOW USELESS!,2013-08-06 09:57:43,False,gcash,520020791,
SomberAtom,1,😔😔,Please bring back load to gcash,2017-04-03 19:19:09,False,gcash,520020791,
Jygs jyggie,1,update this please,Version 3,2016-10-07 00:53:46,False,gcash,520020791,
DMainMan,1,Not working,It is not working in iphone 5,2016-04-08 09:09:19,False,gcash,520020791,
Kvufysousts,1,Fix,Please fix your app,2016-07-21 16:01:49,False,gcash,520020791,
Heyitsvavan,1,Bring back Load to Gcash please,Please,2017-07-24 10:14:33,False,gcash,520020791,
Heisenberg38,1,Crap,Updated the app full of bugs .......,2013-08-07 00:45:03,False,gcash,520020791,
I.Dawn,1,Anyare???,"Not working after update tsk tsk

Please fix asap",2017-04-01 05:14:38,False,gcash,520020791,
Faith627,2,No Prepaid Load to GCash conversion?,What a bummer :(,2017-08-04 12:30:54,False,gcash,520020791,
ansano casidar,5,very good👍👍👍,i like this apps.,2019-12-26 17:18:46,False,gcash,520020791,
Mbarce32,1,Badly need to use Gcash,I cant proceed after authentication 😭😭😭,2017-04-03 03:52:45,False,gcash,520020791,
Markoloco14,5,Gcash,Thanks for This App Globe,2016-06-06 02:55:09,False,gcash,520020791,
GregJose,5,Great App!,Nice UI,2017-04-27 04:07:31,False,gcash,520020791,
georgetiu,1,system support very bad,it does not work half of the time,2014-09-01 00:34:05,False,gcash,520020791,
Ikaruzzzz,1,change your app developer,please do it. it will help a lot improving this app,2014-09-30 11:45:41,False,gcash,520020791,
JensV76852,1,TERRIBLE SERVICE!,"As usual TERRIBLE SERVICE! Your load to GCASH service is screwing my transactions!
PLEASE FIX!",2016-04-20 07:06:28,False,gcash,520020791,
june22hilario,1,ERROR!,Globe please try to update this app.,2015-09-23 11:13:46,False,gcash,520020791,
Waray klaro,1,Prepaid load to GCash,Please being back the prepaid load to GCASH.. I AM BEGGING YOU!! 🙏🏼,2017-07-16 03:56:53,False,gcash,520020791,
johnkurtkhinlee,1,App Authentication,Why can't I proceed with the authentication?,2017-04-01 22:46:43,False,gcash,520020791,
tintintorres,3,3 Stars,3 stars dahil kailangang laging updated! Napupuno na po phone ko opo 🙂 Kahit papaano nakakatulong naman siya pero yun lang nakakainis ang palaging update 😀,2021-06-02 03:08:26,False,gcash,520020791,
Lacquer12,1,G,Bring back load to gcash,2017-04-03 02:07:54,False,gcash,520020791,
zpgmariano,1,error!,hi gcash pls fix ur app i cannot use it for my gcash transaction. its always crash.. its very inconvenience..,2015-09-13 17:01:48,False,gcash,520020791,
misslookstokill,1,error got 410,trying to convert load into gcash but fails. tsk useless,2016-04-24 20:39:39,False,gcash,520020791,
ak3n1987,2,not compatible with myphone rio fun :(,i can't download gcash app on myphone. it says not compatible with myphone rio fun :(,2014-08-17 15:44:11,False,gcash,520020791,
Altheeeenu,1,Crap,Waste of money. Useless app. U.s.e.l.e.s.s,2016-04-26 23:13:06,False,gcash,520020791,
Me.enzo2016,1,UnFuckingReliable,"Di maasahan, maiinis ka lang. Death by a thousand cuts ang experience",2016-04-19 07:26:07,False,gcash,520020791,
Bastian & Nikki,1,Pag ibig housing loan,Hindi makapagbayad sa pag ibig housing loan! Biller doesn't exist.!!,2017-07-13 06:16:19,False,gcash,520020791,
Asdfgwen,1,Please Fix,Hindi bumubukas ang gcash app niyo.,2016-05-30 11:59:07,False,gcash,520020791,
Jocylfroot,1,crap,it doesnt work!!!! piece of crap app,2012-05-24 22:42:46,False,gcash,520020791,
cs631oflu,1,Bad App,Cannot be used for Globe BanKo eh partner din naman ng GCash,2015-06-11 05:45:24,False,gcash,520020791,
Chucky & Putz,1,GCrash!!!!,Your GCash app is GCrashing!!!! 100% useless!!!!,2015-08-07 16:46:30,False,gcash,520020791,
Ejgavi,1,CANT CONVERT MY LOAD TO MY GCASH,"IT CRASHES WHEN I CASH IN TO CONVERT MY LOAD TO MY GCASH WALLET AND IF IM LUCKY TO CASH IN IT WILL SEND A MESSAGE ""SORRY, THIS TRANSACTION IS NOT ALLOWED""",2016-03-31 04:49:15,False,gcash,520020791,
bryllemon,1,FIX,FIX,2017-04-06 10:29:04,False,gcash,520020791,
kendi36,5,Gcash,👍👍👍👍👍,2014-12-06 03:10:33,False,gcash,520020791,
Daniloboysotto,1,GCASH BULOK,BULOK ANG GCASH SA WEBSITE NYO PATI TONG GCASH APP NYO BULOK,2016-05-28 08:06:17,False,gcash,520020791,
Poor annoyingggg,1,👎👎👎,👎👎👎,2016-07-22 05:03:25,False,gcash,520020791,
JIREHFAITHPARAGOSO,1,CANT OPEN,di ko ma buksan yung gcash ko ngayon sa bagong update,2021-06-02 05:24:18,False,gcash,520020791,
vjjsjjrjdjw,1,not so convenient,"Lagi nalang error, submit a ticket, kung kailan need saka nagiging ganon. Then napakabagal magload ng gcash lately di ko alam kung anong problema",2021-05-28 07:45:46,False,gcash,520020791,
Curt0418,1,Swapang,Nung una ok! Pero naging swapang na din lahat my kaltas na porket pumatok. Wag na sana to tangkilikin ng tao lipat tayo sa paymaya! Mas maganda pa dun,2021-05-27 05:33:12,False,gcash,520020791,
ayusin niyo na poh,3,Ayusin niyo naman poh,gcash baka naman paki ayos🙏🙏,2021-04-06 13:15:22,False,gcash,520020791,
P_shit,1,Student ID,"Bakit nyo niremove student ID eh mas kailangan ngayon, at di pa ako nakakapagsend ng KKB kahit basic lvl",2021-05-26 06:25:41,False,gcash,520020791,
hakkdoogg,1,Bulok,Customer service nyo bulok. Walang update hanggang ngayon.,2021-05-24 10:32:58,False,gcash,520020791,
zuwangzo,1,Bugok na gcash,Pano mkabili ng regular load. Ang bobo ng bagong update nyu mga tanga!!!!!,2021-05-19 12:25:45,False,gcash,520020791,
Pitmaster pa more,1,Ganid,"masyado ngiging ganid sa pera bad, bad.",2021-05-19 10:56:32,False,gcash,520020791,
